114.2120298642626,22.790425949094015
113.76202986426279,22.740925949094105
114.24802986426266,22.66892594909399
114.50002986426273,22.646425949093953
114.09952986426265,22.727425949094084
113.8295298642629,22.758925949093964
113.99152986426259,22.745425949094113
114.56752986426284,22.547425949093963
114.5405298642628,22.493425949094046
114.39652986426279,22.695925949094033
113.89252986426266,22.457425949093988
114.47752986426269,22.58342594909402
113.8565298642626,22.71392594909406
114.01402986426262,22.63742594909411
113.93302986426272,22.736425949094098
114.22102986426262,22.628425949094094
113.96902986426278,22.628425949094094
114.53602986426279,22.60142594909405
113.8610298642626,22.66442594909398
113.88802986426265,22.808425949094044
113.96002986426276,22.574425949094007
113.90602986426268,22.655425949093967
113.86552986426261,22.493425949094046
113.95102986426275,22.790425949094015
114.13552986426271,22.686925949094018
114.21652986426261,22.556425949093978
114.0680298642626,22.695925949094033
114.25702986426268,22.592425949094036
114.16702986426276,22.569925949094
113.96902986426278,22.704925949094047
113.84752986426258,22.83092594909408
114.15352986426274,22.614925949094072
114.33352986426269,22.790425949094015
113.8295298642629,22.628425949094094
113.98702986426281,22.529425949093934
113.89252986426266,22.578925949094014
114.04102986426267,22.556425949093978
113.9240298642627,22.52042594909392
114.20302986426259,22.66442594909398
114.0725298642626,22.65092594909396
113.80252986426285,22.776925949093993
114.4010298642628,22.781425949094
114.35602986426272,22.71392594909406
114.25702986426268,22.73192594909409
114.4055298642628,22.614925949094072
114.10852986426266,22.569925949094
114.03652986426266,22.740925949094105
114.31102986426265,22.70042594909404
113.80252986426285,22.70042594909404
113.91052986426268,22.76792594909398
